SP.RUR.TOTL.ZG,SP.DYN.LE00.MA.IN,SP.DYN.CDRT.IN,SE.SEC.AGES,TT.PRI.MRCH.XD.WD,TM.VAL.MRCH.HI.ZS,SP.URB.TOTL.IN.ZS,SP.POP.TOTL,NY.ADJ.AEDU.GN.ZS,TM.VAL.MRCH.WL.CD,SE.PRM.DURS,NY.ADJ.DNGY.CD,TX.VAL.MRCH.RS.ZS,TX.VAL.MRCH.HI.ZS,TM.QTY.MRCH.XD.WD,SP.RUR.TOTL.ZS,SP.POP.GROW,SP.DYN.TFRT.IN,PA.NUS.ATLS,SP.URB.GROW,PA.NUS.FCRF,AG.LND.TOTL.K2,TX.QTY.MRCH.XD.WD,SE.PRM.AGES,SP.URB.TOTL,NY.ADJ.DMIN.CD,EG.ELC.ACCS.UR.ZS,TX.UVI.MRCH.XD.WD,SP.DYN.CBRT.IN,SP.DYN.LE00.FE.IN,SH.TBS.INCD,EG.ELC.ACCS.ZS,TM.VAL.MRCH.XD.WD,SP.RUR.TOTL,SP.DYN.LE00.IN,AG.LND.FRST.K2,EN.POP.DNST,AG.LND.FRST.ZS,SE.SEC.DURS,NY.ADJ.DCO2.CD,TX.VAL.MRCH.XD.WD,TM.VAL.MRCH.RS.ZS,TX.VAL.MRCH.WL.CD,TM.UVI.MRCH.XD.WD,NY.GDP.MKTP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CN,NY.GDP.MKTP.CN,PC1,PC2,PC3,Country,class
0.3913218949421939,67.86839795918367,8.191021011253728,11,114.09184628579584,60.33639098112102,100,35718.90476190476,1.1415000000000002,71615285347.38611,5,3731109476.2801685,3.049016200286107,63.386581821622244,203.59270854946692,0,0.9961944826190476,2.8854944849368316,0.8429904761904762,0.9961944826190476,0.8431042790454545,2.0270000000000006,194.22227641279312,6,35718.90476190476,0,100,165.7252774717387,21.73857424883357,72.76560398445092,0.9352380952380952,100,300.9504467056939,0,70.27113656402089,198497.808858175,17621.561303333336,33.37348170000375,7,4457489605.334102,324.38208956234826,3.3248993663217967,70626703289.19662,147.3489965995387,5430575692.095238,150220.00067523817,123988.07973666668,4480603642.857142,-2.7777016122165126,-1.2877692355652925,-0.12123929374546451,MCO,3
0.3913218949421939,73.61109523809525,2.533238095238095,10.772727272727272,141.6574983990476,67.80443292142859,99.948,3069622,3.7347872174999983,15970152515.619047,4.7727272727272725,12315201766.8,89.26413014285716,4.731284943333333,234.7052691523809,0.052,3.728926662571429,2.317904761904762,0.2934238095238096,3.7834286171428566,0.2937965355454546,17820,151.06547408857142,6,3068556,0,100,188.77875626,18.556238095238093,75.43533333333333,27.571428571428573,100,315.816869552381,1066,74.34509523809523,58.833333333333336,172.25712681904764,0.3301533854761903,7.227272727272727,2414908104.5950003,305.14802336857144,1.271321038666667,23864622130.38095,129.94590320047615,108275291929.5238,34750.023701428574,10082.36713714286,31479514647.90476,-1.1961277729613202,-0.7709073803869537,1.2770861294204425,KWT,0
0.5422307626190476,62.18919047619048,7.633857142857143,11,100.93703019380952,12.488019622999998,29.83323809523809,6260580.714285715,1.73742661465,4014751645.2380953,5,2469134.5598960007,0.0060014595714285,25.877192986666664,318.1402178738095,70.16676190476191,1.5670887503809523,3.2464285714285714,8874.5927,4.173985665857144,505.8365620178261,230800,406.85389864666666,6,1891929.142857143,194904118.5995,97.33513968285716,151.20152316571426,26.89785714285713,65.81552380952381,228.1428571428572,70.86339278428571,516.7190735476191,4368651.571428572,64.0007142857143,169770.35714285713,27.12556635238095,73.55734711666666,6.5,250652840.219,683.1116308157143,0.000546517,2534767141.238096,149.28277065619054,8869659039.47619,1336.5413627809526,11386652.69790476,75408900000000,3.1135282900662724,0.7110455210094012,2.911334458652874,LAO,1
2.2652278818571427,74.2927619047619,3.526619047619046,13,100.6469135895238,59.48821699666665,35.69728571428571,388620.1904761905,4.579461077699999,1394941980.0952382,7,0,0.017773654,55.07815283857143,234.26041027619044,64.30271428571427,3.24376325,2.180238095238096,13.914371428571432,5.170833013095238,13.980662960909092,300,149.9681486047619,6,141531.47619047618,0,99.62963104238096,145.58929411476188,18.066047619047623,77.00909523809526,42,95.45994785857144,359.1497423095238,247088.7142857143,75.48790476190476,8.199999999999998,1295.400635,2.733333332999999,5,31283974.13905,222.9401395619048,0.1725080317619047,127194952.42857143,144.56090115095236,2715691932.5666666,6507.707779285714,93462.75027285716,39581711966.66666,0.6078830088006614,-0.8812476260216372,-0.5011054901874736,MDV,0
-0.0137983775714285,72.17847619047618,5.3116666666666665,12,104.11510437380952,78.49243612142857,77.7847619047619,113971744.28571428,4.775144259149998,327640000000,6,31707115285.75,0.7058673455238094,93.02059772714284,131.9006081766667,22.21523809523809,1.3314012833809523,2.3610952380952384,13.6011,1.7176668924761909,13.904337614227272,1943950,132.44178917857138,6,88821151.1904762,2384146684.835,99.6041746585714,136.0820680957143,20.19409523809524,77.82857142857142,22,98.80037689285712,177.01062524857144,25150593.095238097,75.01328571428571,669953.8333333333,58.62894842238096,34.463532156190475,6,13505577047.95,182.7425713204762,0.4154092370952382,303982714285.7143,130.8514767285714,1031814000000,8992.853830809525,123612.04050142856,14448983333333.334,-3.149942412291421,2.083086651406298,-1.044452906803061,MEX,3
-0.9676785804285712,67.86839795918367,8.191021011253728,12,105.7889353890476,91.04620858666668,73.42952380952381,55966.333333333336,6.5100000000000025,3390936602,6,3731109476.2801685,0.0977958884761905,84.44777196142857,150.24427215238094,26.570476190476192,0.7641520535714286,2.8854944849368316,1,1.401143068809524,1,180,295.8773492380953,6,41156.28571428572,0,92.4979142690476,125.26220917809522,21.73857424883357,72.76560398445092,331.3809523809524,84.29945337238095,177.81081513809525,14810.047619047618,70.27113656402089,94,310.9240740761905,52.22222222000003,6,3830602.2672000015,391.8822154,0.0459085567619047,529505894.3809524,118.78518801952384,168852228.57142857,2997.8461851904763,2997.8461851904763,168852228.57142857,-0.8292178487745683,-1.2222944894015053,-0.7962546525171824,MHL,0
0.0313929425714285,72.28204761904762,5.440238095238096,12,108.68473028047616,70.93058862380953,58.10838095238095,32581924.42857143,5.3391662175500025,33142235696.90476,6,4937563.9256,1.7160445233809525,76.46427342571427,191.0240181609524,41.89161904761904,1.2388382414285712,2.553190476190476,9.179228571428572,2.101313234095238,9.170527049454549,446300,146.09525195238092,6,19013295.285714287,171797948.38459,97.14361645,159.86235557714286,20.70590476190476,74.94685714285714,101.47619047619048,88.34178633857142,290.71095834904764,13568629.142857144,73.64395238095238,56431.84047619048,73.00453602619048,12.644373846190474,6,1555747119.485,241.38712121809525,0.6226252679523809,17137665743.95238,146.05606920190476,85919024895.85715,2555.270895333333,23090.078714285708,776758476190.4762,-0.7838934489721138,-0.7669378280129252,-0.32629446930039807,MAR,0
1.8509717061428568,53.9897619047619,12.999285714285715,13,140.20624691714286,33.27806550595238,36.04423809523809,15206801.095238095,3.615592485100001,2999423674.619048,6,0,0.0450658410952381,37.80016667952381,223.97085276190475,63.95576190476189,3.0633309439523813,6.444857142857144,553.9925523809525,5.266371017333332,554.0168145454545,1220190,166.6967989904762,7,5615282.095238095,321907663.375945,64.305927277,223.96801916761905,45.67633333333333,55.330000000000005,63.42857142857143,27.46423003761904,364.06224055238096,9591519,54.66199999999999,132960,12.462650157571428,10.896663630000004,6,66656721.27600001,383.0814094904763,0.4731215001428572,1532106161.4761906,153.70265643142852,10473026327.47619,654.0816341380953,353668.7314761905,5667150476190.477,6.3885586933099106,1.0643234084139293,-0.6682580644287841,MLI,1
0.4925105284285714,60.46433333333333,8.909047619047618,10,103.00492540619044,39.533041954285714,28.939285714285703,50705868.71428572,0.9182012263500002,9116845942.904762,5,748482396.845,0.036820973095238,38.567310293809534,215.958857244762,71.06071428571427,0.780829011,2.43047619047619,1027.527292247619,1.4880680562857145,510.3487003666191,653205,305.2518505809524,5,14701517.047619049,155603595.30835,87.63723064571428,163.69531800952382,20.39595238095238,66.85652380952381,466.5238095238095,53.71290788238096,376.1876389247619,36004351.666666664,63.67671428571428,315798.0833333333,77.62528804238093,48.34335676619048,6,486616626.4799999,522.9057385571429,7.04343221947619,9073252388.95238,158.96747168333334,38161332969.333336,732.0605639380952,827609.1258395236,43392823809523.81,2.0189250212073753,0.39997760163045637,0.27602258583834055,MMR,0
-1.1548943844761903,72.69528571428572,9.728571428571426,11,114.09184628579584,60.33639098112102,63.90261904761907,617320.5714285715,4.19660125294898,71615285347.38611,4.5,2930208.442155,3.049016200286107,63.386581821622244,203.59270854946692,36.09738095238096,0.1257055429047618,1.7869999999999997,0.8452904761904763,0.8799665081428572,0.844593189,13450,194.22227641279312,6.5,394605.6666666667,4438187.440611499,99.96190461619048,165.7252774717387,12.614285714285714,77.78433333333332,129.60186886815026,99.82048652285714,300.9504467056939,222714.9047619048,75.17774796714286,7600,45.89744025571428,56.50557620952381,8,4457489605.334102,324.38208956234826,3.3248993663217967,70626703289.19662,147.3489965995387,3594780550.9714284,5805.432574047619,4750.979214000001,2941476547.619048,-1.8382162171391287,-0.8971701964060105,0.6647708712686339,MNE,3
-0.3491941940476191,65.5174761904762,11.721095238095238,11,80.83616810619048,50.864063320952376,42.90776190476191,2838329.1428571427,5.987939947349999,3696895686.428571,4,1498225.80142,0.6595586671428572,53.87422880047619,333.4006792095238,57.0922380952381,-0.5311844954761904,1.2718095238095235,14.109409523809523,-0.7635750680476189,14.271707242727274,32879.600000000006,326.6770032285715,7,1218053.8095238097,0,99.96761903333334,108.48055853619046,10.594904761904765,73.6777619047619,111.38095238095238,99.8414284838095,475.8980547857143,1620275.3333333333,69.6071904761905,3711.738095238096,98.8405097747619,11.288979505714286,7,138283375.4945,352.22715497142855,0.2329142671428571,1657969241.5714283,137.0962553857143,6439833569.238095,2301.2965844809523,34436.94104285714,95939235285.71428,-0.719971135782969,-0.5840732186410394,0.8096369324954593,MDA,0
1.165445749857143,72.53361904761904,8.004523809523809,12,107.4552498042857,84.0243606838095,44.087857142857146,101243.61904761904,5.534012924600001,1087466604.7619047,6,0,22.14136769885714,51.31039960952381,54.16332835190475,55.91214285714287,0.8662001694285713,1.8213809523809528,1.7899999999999996,0.5064369137619048,1.7899999999999994,180,43.774053816666665,6,44591.52380952381,0,100,235.0142472833334,11.965523809523807,77.43104761904763,9.928571428571429,99.2865091957143,100.43656778380952,56652.09523809524,75.03047619047618,4.200000000000001,562.4645502619047,2.333333333,5,48213488.92299999,79.65057665266664,4.78351514647619,112568758.57142857,216.6588538280953,322488545499.4305,14968.403637678004,1742575.2522302736,118111625496485.58,-1.4587223457872847,-1.8832848288418096,-0.5044220787767023,ABW,3
0.2198932752380952,67.86839795918367,8.191021011253728,11.82981197906571,145.25089372380953,71.80204557333334,87.69876190476191,57043.52380952381,11.760708999999997,179265709.33333334,6,0,0.2634990834285715,50.40486296238096,78.93111390809523,12.301238095238094,-0.1571521127619047,2.8854944849368316,613.549899967367,-0.2102890298095238,1,200,62.527993675714285,6,50033.42857142857,0,90.57973747721289,212.8463706390476,21.73857424883357,72.76560398445092,6.267619047619048,81.50817369565816,105.7882740404762,7010.095238095239,70.27113656402089,174.3,285.21761904761905,87.15,6.335648596842627,13059282.792,114.15545331523808,0.002125644761904,41842600.190476194,143.51303876095238,322488545499.4305,14968.403637678004,1742575.2522302736,118111625496485.58,-1.4154820822925855,-1.809380702663963,-0.4231811970166044,ASM,3
-1.4411782312857142,77.38095238095237,9.80952380952381,12,97.33140618428573,84.90248550952381,97.634,10889376.80952381,5.853017960750002,363086571428.5714,6,2767.040925,0.926856565142857,87.72167918,126.91599194285712,2.3660000000000005,0.5772010861428569,1.7247619047619047,0.8444650219047618,0.6266885510476191,0.8445117999545453,30280,129.00657910000004,6,10632960.23809524,0,100,154.21188707666667,11.161904761904765,82.74761904761905,10.566666666666666,100,204.96416754285715,256416.57142857145,79.99883855904761,6837.416666666667,359.622747995238,22.58063628285715,6,2914562400.7,201.75112933333327,0.126155754952381,379240619047.619,159.1119863252381,442112952380.9524,40354.73929761905,33296.850099047624,364623666666.6667,-4.289612450093064,-0.8516530980976678,-0.8028231756118748,BEL,3
0.4983544742380952,76.75680952380954,8.353,11,108.70945917333334,82.99595746142859,32.11390476190476,280805.3333333333,5.2737818786,1516149683.047619,6,12947410.1432,8.802223861714287,60.085130033809534,88.02727129523808,67.88609523809525,0.2888968478571428,1.6985714285714284,2,-0.1429725393333333,2,430,90.07679641809524,5,90131.66666666669,0,99.98493812190476,170.90484802523807,11.97414285714286,79.81176190476191,2.091428571428572,99.99891408285714,133.77427036,190673.66666666663,78.33290476190476,63,653.0356589238096,14.65116279,5,38391352.2115,151.9211448847619,0.5689318968095238,339102715.5714286,156.62175008380956,4297309523.809524,15267.202063333334,30534.40412619048,8594619047.619047,-2.2196941494656253,-1.981159603406065,-0.6422617190954127,BRB,3
2.8776645629047617,59.46838095238096,8.529857142857143,13,144.13933188571426,13.475310426761908,23.81357142857143,29763795.33333333,2.63348218225,5220148258.857142,6,10929987.428895,1.3851952380600476e-05,5.5164578340476185,293.09017661904767,76.18642857142858,3.1308771505238093,5.915380952380952,57.19669047619048,3.93416402404762,55.67153662380952,652860,157.48752975619044,7,7154871.428571428,76579.95667000001,87.33601851761905,200.16497104761905,39.74485714285714,62.22114285714285,189.23809523809524,52.520487388238095,420.72573646666666,22608923.904761903,60.79852380952382,12084.399999999996,45.58985897952381,1.850994088,6,191749613.243,332.6576391652381,17.256921835523805,461587956.4285714,135.98865890142858,322488545499.4305,14968.403637678004,1742575.2522302736,118111625496485.58,5.58465202727087,1.086052948845804,-0.1717418283824882,AFG,1
-0.0264003361904761,73.53500000000001,3.883809523809524,12,162.6878107504762,58.956651758095234,74.88395238095238,388609.7619047619,3.1097966985500007,2711729063.3809524,6,2021752732.005,0.0200762662666666,71.78737889333335,181.97557870952377,25.116047619047613,1.3975440009523812,1.9939523809523807,1.4757142857142858,1.8827881079047617,1.469720269681818,5270,87.80786701285714,6,291666.28571428574,0,100,219.9811537257143,17.82819047619048,75.80133333333335,67.57142857142857,100,246.96040818571427,96943.47619047618,74.61957142857143,3844.5238095238096,73.73999277190477,72.95111593095235,7,209351307.861,186.8539032080953,0.981595172380952,7306184296,130.85750492142856,12010726771.380953,30524.819934761905,43569.3079647619,17035434686.380953,-1.414161054769229,-1.3074987247103267,0.28572348060699887,BRN,3
-2.5296092930476184,74.29828571428571,6.862714285714286,10.590909090909092,94.29286633,70.92005497380951,52.04114285714286,2943197.095238095,3.1118937547500005,4093321783.380952,4.590909090909091,85669470.42695,0.9668528654285714,83.46245969238093,249.5782796095238,47.95885714285715,-0.4342064384761904,1.739190476190476,111.36454761904764,1.524144258190476,111.02937802363635,27400,403.036598247619,6,1527012.7142857143,5036591.91619,99.99523816809524,132.9563763361905,12.732285714285716,79.04828571428573,18.047619047619047,99.98142860095238,367.3222139952381,1416184.380952381,76.54680952380953,7813.819047619047,107.4159523809524,28.51758776333332,7.409090909090909,129002856.8175,572.2994822666666,0.2709694008571428,1543559702.952381,141.25881665142856,10569127052.380953,3623.2154437619056,391409.2174904762,1141879142857.1428,-2.18292183542211,-1.0580038814933217,0.9398001713744122,ALB,3
3.247449333,67.86839795918367,8.191021011253728,12,114.09184628579584,60.33639098112102,89.39166666666668,77971.28571428571,2.40388575135,71615285347.38611,6,3731109476.2801685,3.049016200286107,63.386581821622244,203.59270854946692,10.608333333333333,0.8696402690476193,2.8854944849368316,0.8453952380952381,0.6190688894285713,0.8339711494761906,470,192.3142152142857,6,69648.52380952382,0,100,122.86337449666664,21.73857424883357,72.76560398445092,9.476190476190474,100,150.39014225238094,8322.761904761905,70.27113656402089,160,165.89635258095242,34.04255319,6,14409792.662,237.013085504762,3.3248993663217967,70626703289.19662,147.3489965995387,3005556305.6,38075.77662,31372.069863809524,2456418095.238096,-1.0265625800973543,-1.0886620071564543,-0.6423859673036683,AND,0
1.4103182950952382,52.25047619047618,12.233714285714283,11.363636363636363,167.7887929852381,58.42177300285714,59.388571428571424,23815543.76190476,3.211,14219809402.190475,5.363636363636363,17522690170.15,1.482332097428572,43.445945657619056,354.6601075523809,40.61142857142857,3.467683297190476,6.106333333333335,131.14637142857143,4.955117699619048,153.88707501181818,1246700,192.69574225809524,6,14388204.61904762,0,60.516891115238096,217.7775994728572,44.882,57.3405238095238,358.85714285714283,35.138564155714285,468.22093337619054,9427339.142857144,54.709,721579.9738095239,19.102866576666663,57.879198989523815,6.318181818181818,811027416.575,456.3483856833333,7.467860896142857,36589260437.333336,125.27973598285718,75372993668.14285,2982.568601180952,396579.8308238572,10934483909523.809,5.6041881186458244,1.8917788857874631,-0.28163652019342356,AGO,1
1.024598403809524,67.86839795918367,8.191021011253728,12,114.09184628579584,60.33639098112102,89.95080952380951,146893.47619047618,5.018117876999999,71615285347.38611,6,0,3.049016200286107,63.386581821622244,203.59270854946692,10.049190476190471,0.5025465903333333,2.8854944849368316,613.549899967367,0.4422055163333334,505.8365620178261,444,194.22227641279312,6,132066.42857142858,0,99.95237441285714,165.7252774717387,21.73857424883357,72.76560398445092,129.60186886815026,99.99697258380952,300.9504467056939,14827.047619047618,70.27113656402089,198497.808858175,330.8411625952381,33.37348170000375,6,4457489605.334102,324.38208956234826,3.3248993663217967,70626703289.19662,147.3489965995387,322488545499.4305,14968.403637678004,33267.982813333336,4910242026.619047,-0.932873319261075,-0.8297439260521681,-0.13821937984092747,CUW,0
-0.7634990707619047,67.86839795918367,8.191021011253728,11.82981197906571,88.22683512857144,60.33639098112102,90.96,56114.09523809524,4.19660125294898,71615285347.38611,5.741628469569648,0,3.049016200286107,63.386581821622244,61.09345848047619,9.04,0.1619010035714286,2.8854944849368316,613.549899967367,0.2540544062857143,1,460,28.311038752571427,6.08578431372549,51039.71428571428,0,99.94794355142858,128.10342014000005,21.73857424883357,72.76560398445092,86.80952380952381,99.98014795238096,82.1103569804762,5074.380952380952,70.27113656402089,292.1190476190477,121.98716355714288,63.50414078666666,6.335648596842627,4457489605.334102,28.85195954466668,3.3248993663217967,70626703289.19662,147.35643199999998,322488545499.4305,14968.403637678004,1742575.2522302736,118111625496485.58,-2.058187530881802,-1.4461226852256723,-0.6783819569090331,MNP,3
