,SH.XPD.GHED.PC.CD,TX.QTY.MRCH.XD.WD,TM.VAL.MRCH.R1.ZS,SH.IMM.MEAS,SH.DYN.1519,SH.ANM.CHLD.ZS,SE.PRM.AGES,NY.GNP.MKTP.CN.AD,NY.GDP.PCAP.CD,NV.AGR.TOTL.ZS,NE.IMP.GNFS.CN,TX.VAL.MRCH.CD.WT,TG.VAL.TOTL.GD.ZS,SP.RUR.TOTL.ZG,SH.XPD.EHEX.CH.ZS,SH.STA.ODFC.ZS,SH.STA.BASS.ZS,SH.DYN.NMRT,NY.GDP.MKTP.KD,NV.SRV.TOTL.KD.ZG,NV.IND.TOTL.CD,TX.VAL.MRCH.HI.ZS,TM.QTY.MRCH.XD.WD,SP.RUR.TOTL.ZS,SP.POP.GROW,SH.XPD.EHEX.PC.CD,SH.DTH.MORT,SH.STA.ODFC.UR.ZS,PA.NUS.ATLS,NY.GNP.PCAP.PP.CD,NY.GDP.MKTP.KD.ZG,NY.GDP.DEFL.KD.ZG,NV.SRV.TOTL.KN,NV.IND.TOTL.CN,NV.AGR.TOTL.CD,TM.VAL.MRCH.XD.WD,SP.RUR.TOTL,SH.XPD.CHEX.PP.CD,SH.STA.STNT.ME.ZS,SH.STA.BASS.UR.ZS,SH.DTH.IMRT,NY.GDP.MKTP.CN.AD,NV.SRV.TOTL.KD,NV.IND.MANF.ZS,NE.TRD.GNFS.ZS,NE.EXP.GNFS.CN,EN.POP.DNST,DT.ODA.ALLD.CD,EG.CFT.ACCS.ZS,DT.ODA.ODAT.KD,TX.VAL.MRCH.R1.ZS,TM.VAL.MRCH.CD.WT,SP.URB.TOTL,SH.XPD.GHED.CH.ZS,SH.H2O.BASW.UR.ZS,SH.DTH.NMRT,PA.NUS.PPP,NY.GNP.ATLS.CD,NY.GDP.MKTP.PP.CD,NY.GDP.DEFL.ZS,NV.IND.TOTL.KD.ZG,NV.AGR.TOTL.KD,NE.EXP.GNFS.ZS,TX.VAL.MRCH.OR.ZS,SP.URB.GROW,SH.XPD.EHEX.PP.CD,SH.PRG.ANEM,SH.H2O.BASW.RU.ZS,PA.NUS.FCRF,NY.GDP.MKTP.KN,NY.GDP.DEFL.KD.ZG.AD,NV.SRV.TOTL.ZS,NV.IND.TOTL.KD,NV.AGR.TOTL.CN,EG.ELC.ACCS.ZS,BX.GRT.TECH.CD.WD,AG.PRD.FOOD.XD,EG.EGY.PRIM.PP.KD,DC.DAC.JPNL.CD,BX.KLT.DINV.CD.WD,EG.CFT.ACCS.RU.ZS,AG.LND.TOTL.K2,TM.VAL.MRCH.WR.ZS,SH.XPD.CHEX.PC.CD,SH.TBS.INCD,SH.STA.ODFC.RU.ZS,SH.STA.BASS.RU.ZS,SE.PRE.DURS,NY.TRF.NCTR.CN,NY.GDP.MKTP.CN,NV.SRV.TOTL.CN,NV.IND.MANF.KN,NE.RSB.GNFS.ZS,NE.EXP.GNFS.CD,TM.VAL.MRCH.OR.ZS,SH.XPD.GHED.GE.ZS,SH.STA.OWGH.ME.ZS,SH.IMM.IDPT,SH.DYN.1014,SH.ANM.ALLW.ZS,SE.SEC.DURS,NY.GNP.MKTP.CN,NY.ADJ.DCO2.CD,NV.IND.TOTL.ZS,NV.AGR.TOTL.KN,NE.IMP.GNFS.CD,EG.CFT.ACCS.UR.ZS,DT.ODA.ODAT.GN.ZS,DC.DAC.AUSL.CD,TX.VAL.MRCH.XD.WD,TM.VAL.MRCH.RS.ZS,SP.DYN.IMRT.IN,SH.XPD.PVTD.PC.CD,SH.TBS.CURE.ZS,SH.DYN.MORT.MA,SH.DTH.1519,NY.TAX.NIND.KN,NY.GNP.PCAP.CD,NY.GDP.PCAP.PP.KD,NV.IND.MANF.KD,NE.RSB.GNFS.CN,TX.VAL.MRCH.WR.ZS,SP.DYN.IMRT.FE.IN,SH.XPD.PVTD.CH.ZS,SH.DYN.MORT.FE,SH.DTH.1014,NY.TAX.NIND.CN,NY.GDP.PCAP.PP.CD,NY.ADJ.DMIN.CD,NV.IND.MANF.CN,NE.RSB.GNFS.CD,DT.ODA.ODAT.CD,DC.DAC.USAL.CD,DT.ODA.ALLD.KD,AG.LND.FRST.K2,TX.VAL.MRCH.RS.ZS,SH.XPD.OOPC.PC.CD,SE.COM.DURS,NY.GDP.PCAP.KD.ZG,NY.GDP.FCST.KD,TX.UVI.MRCH.XD.WD,TM.VAL.MRCH.R2.ZS,SH.XPD.GHED.PP.CD,SH.DYN.2024,SH.ANM.NPRG.ZS,SG.GEN.PARL.ZS,NY.GSR.NFCY.CD,NY.GDP.PCAP.CN,NY.GDP.FCST.CD,NV.FSM.TOTL.CN,DC.DAC.TOTL.CD,AG.LND.FRST.ZS,EG.ELC.ACCS.UR.ZS,BX.GRT.EXTA.CD.WD,AG.PRD.CROP.XD,TX.VAL.MRCH.WL.CD,TM.UVI.MRCH.XD.WD,SH.XPD.OOPC.PP.CD,SH.DYN.MORT,SH.DTH.0509,NY.TAX.NIND.CD,NY.GNP.MKTP.PP.CD,NY.GDP.PCAP.KN,NY.GDP.FCST.KN,NV.IND.MANF.CD,NE.IMP.GNFS.ZS,TM.VAL.MRCH.WL.CD,SP.DYN.IMRT.MA.IN,SH.XPD.PVTD.PP.CD,SH.XPD.CHEX.GD.ZS,SH.TBS.DTEC.ZS,SH.DTH.2024,SE.PRM.DURS,NY.TRF.NCTR.CD,NY.GNP.PCAP.CN,NY.GDP.MKTP.CD,NV.SRV.TOTL.CD,NV.IND.MANF.KD.ZG,EG.ELC.ACCS.RU.ZS,DT.ODA.ODAT.PC.ZS,BX.KLT.DINV.WD.GD.ZS,TT.PRI.MRCH.XD.WD,TM.VAL.MRCH.HI.ZS,SP.URB.TOTL.IN.ZS,SP.POP.TOTL,SH.XPD.GHED.GD.ZS,SH.IMM.HEPB,SH.H2O.BASW.ZS,SH.DYN.0509,PA.NUS.PPPC.RF,NY.GNP.MKTP.CD,NY.GDP.MKTP.PP.KD,NY.GDP.DEFL.ZS.AD,NY.ADJ.AEDU.GN.ZS,NV.IND.TOTL.KN,NV.AGR.TOTL.KD.ZG,TM.VAL.MRCH.R3.ZS,SH.XPD.OOPC.CH.ZS,SG.LAW.INDX,SE.SEC.AGES,NY.GSR.NFCY.CN,NY.GDP.PCAP.KD,NY.GDP.FCST.CN,NV.FSM.TOTL.KN
MHL,187.14302231499997,295.8773492380953,5.369250946428572,83.0,6.076190476190476,41.64,6.0,212982628.57142857,2997.8461851904763,11.644996169904763,155946976.19047618,35714285.71428572,79.45817509190476,-0.9676785804285712,46.0571249005,10.7586949225,81.87286029100002,17.32857142857143,178134479.23809522,1.9114880048095242,21816428.57142857,84.44777196142857,150.24427215238094,26.570476190476192,0.7641520535714286,228.24026497,63.142857142857146,3.4951294229500007,1.0,4032.3809523809523,1.6433937929047622,2.1195467782380955,130760671.37619048,21816428.57142857,21248285.714285713,177.81081513809525,14810.047619047618,458.01722717,35.88095238095238,90.0322908295,51.04761904761905,168852228.57142857,130760671.37619048,3.6652854352857145,129.09290284761906,63391271.428571425,310.92407407619055,57874999.7605,46.62380952380952,65873000.0505,3.976289674238095,97333333.33333333,41156.28571428572,38.373853780000005,85.94012089450001,28.571428571428573,0.9350253543333334,211304388.45238096,179763963.4857143,93.79746888476191,1.904238598952381,18679690.476190478,36.55484251142856,12.052049601050001,1.401143068809524,213.45200237000003,40.86,94.125108,1.0,178134479.23809522,2.1195467782380955,72.58507828047621,24956563.844285715,21248285.714285713,84.29945337238095,4100000.0,95.3830000875,10.184,6125499.999349999,4854501.289666667,1.5047619047619045,180.0,5.369250946428572,491.4358169650001,331.3809523809524,31.144499999999994,58.9457562045,2.0952380952380953,51222995.23809524,168852228.57142857,121815909.52380952,5744400.0,-55.98321780857142,63391271.428571425,3.5386319125238095,10.82545979,4.023809523809525,77.4,3.2,30.145,6.0,212982628.57142857,3830602.2672000015,12.775613944142854,18679690.476190478,155946976.19047618,62.311904761904756,28.662826111399994,2269999.9720449997,391.8822154,0.04590855676190476,30.93333333333333,76.05252445049999,81.45,41.87619047619049,8.142857142857142,9778350.393380953,3754.7619047619046,3562.4282524761898,5744400.0,-92555704.76190476,3.976289674238095,27.185714285714283,15.569020938999998,33.785714285714285,4.428571428571429,9446000.0,3193.9530485714286,0.0,6382757.142857143,-92555704.76190476,57874999.7605,47448999.952750005,65873000.0505,94.0,0.0977958884761905,55.9338594435,10.142857142857142,0.8702567851904761,168280602.74761903,125.26220917809522,2.7051689970952375,173.79562066,7.623809523809523,29.244999999999997,4.545454545318182,44130414.28571428,2997.8461851904763,155338425.0,5477385.714285715,56936499.9205,52.22222222000003,92.49791426904761,54132500.0,95.3830000875,529505894.38095236,118.78518801952383,52.049162769,37.957142857142856,5.9523809523809526,9446000.0,226861220.73809528,3178.8031108571436,168280602.74761903,6382757.142857143,92.53806032238094,3390936602.0,34.44761904761905,70.769599352,16.820217801000002,78.61904761904762,8.619047619047619,6.0,51222995.23809524,3782.9876858571433,168852228.57142857,121815909.52380952,17.258270123619052,63.69076674428571,1037.73114866,2.714987840095238,105.78893538904761,91.04620858666667,73.42952380952381,55966.333333333336,6.368961287,82.3,88.10619140399999,4.1761904761904765,0.9350253543333334,212982628.57142857,199632150.68095234,93.79746888476191,6.5100000000000025,24956563.844285715,4.383286416190477,0.12080706080952379,11.449927186500002,55.73863636363637,12.0,44130414.28571428,3178.8031108571436,155338425.0,4887350.653095237
