,SP.POP.7579.FE.5Y,SP.POP.5054.FE.5Y,SP.POP.1564.MA.IN,SP.POP.0004.FE.5Y,SL.EMP.WORK.MA.ZS,SL.EMP.MPYR.MA.ZS,SH.STA.POIS.P5.MA,SH.HIV.1524.FE.ZS,SH.DYN.AIDS.ZS,SP.POP.80UP.FE.5Y,SP.POP.5559.FE.5Y,SP.POP.1564.TO,SP.POP.0014.FE.IN,SP.DYN.IMRT.FE.IN,SL.EMP.SELF.FE.ZS,SH.HIV.ARTC.ZS,SH.DYN.MORT.FE,SH.DTH.1014,NY.ADJ.DMIN.CD,SP.POP.TOTL.FE.IN,SP.POP.65UP.TO,SP.POP.4044.FE.5Y,SP.POP.1519.FE.5Y,SP.DYN.AMRT.FE,SL.TLF.ACTI.1524.ZS,SL.EMP.VULN.FE.ZS,SL.EMP.1524.SP.MA.ZS,SH.STA.OWGH.ME.ZS,SH.DYN.1014,SH.ANM.ALLW.ZS,SE.SEC.DURS,SP.URB.TOTL.IN.ZS,SP.POP.TOTL,SP.POP.65UP.MA.ZS,SP.POP.3539.MA.5Y,SP.POP.1014.MA.5Y,SP.ADO.TFRT,SL.UEM.TOTL.MA.ZS,SL.UEM.1524.ZS,SL.TLF.CACT.MA.ZS,SL.IND.EMPL.ZS,SL.EMP.TOTL.SP.ZS,SH.STA.TRAF.P5,SH.DYN.0509,NY.ADJ.AEDU.GN.ZS,SP.POP.6064.FE.5Y,SP.POP.2024.FE.5Y,SP.POP.0014.MA.IN,SP.DYN.IMRT.MA.IN,SL.TLF.TOTL.FE.ZS,SL.EMP.SELF.ZS,SH.HIV.INCD.14,SH.DYN.NCOM.FE.ZS,SH.DTH.2024,SE.PRM.DURS,SP.URB.GROW,SP.POP.65UP.FE.ZS,SP.POP.3034.MA.5Y,SP.POP.0509.MA.5Y,SP.DYN.TO65.FE.ZS,SL.UEM.TOTL.FE.ZS,SL.UEM.1524.MA.ZS,SL.TLF.CACT.FM.ZS,SL.IND.EMPL.FE.ZS,SL.EMP.TOTL.SP.MA.ZS,SH.STA.SUIC.MA.P5,SH.PRG.ANEM,SH.HIV.INCD.ZS,EG.ELC.ACCS.UR.ZS,SP.RUR.TOTL.ZS,SP.POP.GROW,SP.POP.65UP.FE.IN,SP.POP.3034.FE.5Y,SP.POP.0509.FE.5Y,SP.DYN.TFRT.IN,SL.TLF.ACTI.1524.FE.ZS,SL.AGR.EMPL.ZS,SH.STA.SUIC.FE.P5,SH.HIV.INCD.YG.P3,SH.DTH.MORT,SP.RUR.TOTL,SP.POP.DPND.OL,SP.POP.6569.FE.5Y,SP.POP.2529.FE.5Y,SP.POP.0014.TO,SP.DYN.LE00.IN,SL.SRV.EMPL.MA.ZS,SL.FAM.WORK.MA.ZS,SL.AGR.EMPL.FE.ZS,SH.STA.STNT.ME.ZS,SH.HIV.INCD.TL.P3,SH.DYN.NCOM.ZS,SH.DTH.IMRT,SP.RUR.TOTL.ZG,SP.POP.DPND.YG,SP.POP.6569.MA.5Y,SP.POP.2529.MA.5Y,SP.POP.0014.TO.ZS,SP.DYN.LE00.MA.IN,SL.UEM.1524.FE.ZS,SL.TLF.CACT.FE.ZS,SL.SRV.EMPL.ZS,SL.FAM.WORK.ZS,SL.EMP.TOTL.SP.FE.ZS,SL.AGR.EMPL.MA.ZS,SH.HIV.INCD.YG,SH.DYN.NMRT,SP.POP.TOTL.MA.IN,SP.POP.7074.FE.5Y,SP.POP.4549.FE.5Y,SP.POP.1564.FE.IN,SP.DYN.CBRT.IN,SL.TLF.ACTI.MA.ZS,SL.EMP.VULN.ZS,SL.EMP.1524.SP.ZS,SH.STA.POIS.P5,SH.DYN.2024,SH.ANM.NPRG.ZS,SP.POP.TOTL.MA.ZS,SP.POP.7074.MA.5Y,SP.POP.4549.MA.5Y,SP.POP.1564.FE.ZS,SP.DYN.CDRT.IN,SL.TLF.ACTI.ZS,SL.EMP.WORK.FE.ZS,SL.EMP.MPYR.FE.ZS,SH.STA.POIS.P5.FE,SH.HIV.0014,SH.DYN.AIDS.FE.ZS,SG.LAW.INDX,SE.SEC.AGES,SP.POP.TOTL.FE.ZS,SP.POP.65UP.TO.ZS,SP.POP.4044.MA.5Y,SP.POP.1519.MA.5Y,SP.DYN.AMRT.MA,SL.UEM.TOTL.ZS,SL.TLF.CACT.ZS,SL.TLF.ACTI.FE.ZS,SL.EMP.VULN.MA.ZS,SH.DYN.1519,SH.ANM.CHLD.ZS,SE.PRM.AGES,EN.URB.LCTY.UR.ZS,EG.CFT.ACCS.UR.ZS,EN.URB.LCTY,EG.CFT.ACCS.RU.ZS,EG.CFT.ACCS.ZS,SP.POP.DPND,SP.POP.6064.MA.5Y,SP.POP.2024.MA.5Y,SP.POP.0014.MA.ZS,SP.DYN.LE00.FE.IN,SL.TLF.TOTL.IN,SL.SRV.EMPL.FE.ZS,SL.FAM.WORK.FE.ZS,SH.HIV.INCD.TL,SH.DYN.NCOM.MA.ZS,SE.PRE.DURS,SP.POP.80UP.MA.5Y,SP.POP.5559.MA.5Y,SP.POP.1564.TO.ZS,SP.POP.0014.FE.ZS,SP.DYN.IMRT.IN,SL.EMP.SELF.MA.ZS,SH.MLR.INCD.P3,SH.HIV.INCD,SH.DYN.MORT.MA,SH.DTH.1519,SP.URB.TOTL,SP.POP.65UP.MA.IN,SP.POP.3539.FE.5Y,SP.POP.1014.FE.5Y,SP.DYN.TO65.MA.ZS,SL.TLF.ACTI.1524.MA.ZS,SL.IND.EMPL.MA.ZS,SL.EMP.1524.SP.FE.ZS,SH.STA.SUIC.P5,SH.HIV.PMTC.ZS,SH.DTH.NMRT,SP.POP.7579.MA.5Y,SP.POP.5054.MA.5Y,SP.POP.1564.MA.ZS,SP.POP.0004.MA.5Y,SL.EMP.WORK.ZS,SL.EMP.MPYR.ZS,SH.HIV.1524.MA.ZS,SH.DYN.MORT,SH.DTH.0509
SSD,0.6182067729523809,2.870146098333333,2421793.6666666665,16.36505499238095,12.105500032,2.3795000075999995,2.704999999999999,1.1285714285714283,2.1952380952380954,0.4264610005238096,2.3610961335714284,4868785.142857143,1944851.238095238,70.84285714285714,96.896500016,5.714285714285714,116.66666666666671,2159.5714285714284,454499.85599999997,4554332.476190476,301520.4285714286,4.308812344333335,10.588196736571428,337.0424285714286,63.240047816666674,96.36650018699999,49.15209488714285,7.266666666666667,9.790476190476195,36.34,6.0,18.05147619047619,9103592.761904761,3.0362539125238093,5.161182063333333,12.57341122857143,87.80992380952378,11.312409054545453,18.75071434809524,76.13299942090909,17.002499768999996,64.75663774636362,26.514999999999997,17.095238095238102,1.2454920948,1.8983994580476187,8.989961059714286,1988434.7142857143,81.66666666666666,48.96281898363636,92.21649932750003,2985.714285714286,16.16,4073.190476190476,6.0,4.0213842133333335,3.5462209516190475,6.250534650999999,14.529224816666664,50.525205076190474,13.385363621818184,20.03523799333333,94.10071758954545,8.13549997805,67.52499944545455,5.550000000000001,41.614999999999995,2.3542857142857136,10.326807794952382,81.94852380952378,3.0222606546190476,162488.2857142857,6.280065783190476,14.19702214857143,5.374428571428572,65.04557146333332,62.9670003895,2.025,1.971428571428571,39013.142857142855,7442804.619047619,6.173226489761906,1.4658898730476193,7.545578501904763,3933287.1428571427,54.227904761904774,24.869500256000002,29.9229999545,77.07750015300002,33.666666666666664,1.460952380952381,17.035,25056.95238095238,2.799429906190476,81.4835553047619,1.3096845748095238,7.5432142843333345,43.400860799047614,52.9522380952381,17.525761830952383,71.62809059863633,20.033999919000003,52.57000026600001,62.043499859545456,49.94300003100001,3980.9523809523807,45.3095238095238,4549260.285714285,1.035663305142857,3.509455021380953,2446992.9523809524,38.3452380952381,76.89750000000001,90.72550048899998,51.39242880666667,2.3750000000000004,25.042857142857148,35.724999999999994,49.957532921904765,0.8953502398571428,3.390603016142857,53.561459934761906,12.51152380952381,74.8355,3.10550001865,0.5309999913,2.065,15157.142857142857,59.0142857142857,51.78977272727273,12.0,50.042467078095235,3.291449317142858,4.231268082714285,10.74432542190476,370.06761904761913,12.327363621818181,73.85740939136363,72.80149999999999,85.51699981750001,17.74761904761905,62.3,6.0,15.939049855909092,0.03809523809523809,271912.8181818182,0.0,0.009523809523809525,87.65678179285716,1.7422435197619048,9.052964564238094,43.91031783142858,55.53019047619049,3865020.090909091,14.786999940500001,77.07400016800001,14809.52380952381,18.005000000000003,3.0,0.3203076784761905,2.2101213710000005,53.30768988428571,42.89231911380952,76.26666666666665,87.896500015,298.32163610476186,10938.095238095239,126.1095238095238,3384.3809523809523,1660788.142857143,139031.90476190476,5.209748798904762,12.330241971904762,45.290284295238095,61.45338076761905,25.188499927499997,53.6554287504762,3.8000000000000007,17.095238095238095,15355.095238095239,0.5109114193333334,2.7269712826666668,53.05342825761905,16.80768178619048,7.784000039099999,1.4919999957,0.5809523809523808,121.2857142857143,4319.857142857143
